District_Name,UnitName,FIRNo,RI,Year,Month,Offence_From_Date,Offence_To_Date,FIR_Reg_DateTime,FIR_Date,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,IOName,KGID,IOAssigned_Date,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Male,Female,Boy,Girl,Age 0,VICTIM COUNT,Accused Count,Arrested Male,Arrested Female,Arrested Count No.,Accused_ChargeSheeted Count,Conviction Count,FIR_ID,Unit_ID,Crime_No,Report_Date,Final_Report_Date,Report_Type,FR_ID
Yadgir,Narayanapura PS,0028/2020,1,2020,4,2020-04-23 08:30:00.000,2020-04-23 08:31:00.000,2020-04-25 13:00:00.000,25/04/2020,Non Heinous,Pending Trial,Oral,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,0.0,0.0,"IPC 1860 U/s: 323,341,504,506,354,498A,34 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN COMPLAINANT FIELD AT NARAYANPUR LIMITS, IN COMPLAINANT FIELD AT NARAYANPUR LIMITS",3 KMS TOWARD WEST FROM THE PS,ARIA,NARAYANAPUR,0,1,0,0,0,0,4,3,1,4,4,0,2020000028,1601,10978160120200028,2020-08-17 00:00:00.000,,,2020000054.0
Yadgir,Narayanapura PS,0029/2020,1,2020,4,2020-04-25 17:20:00.000,2020-04-25 17:21:00.000,2020-04-25 18:40:00.000,25/04/2020,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0,0.0,"KARNATAKA EXCISE ACT, 1965 U/s: 32,34 IPC 1860 U/s: 273,284 ",DODDANAGOUDA   (HC),1967378,,158900479,"BACK SIDE G-56 HOME UKP CAMP NARAYANPUR, BACK SIDE G-56 HOME UKP CAMP NARAYANPUR",1 KM TOWARDS NORTH FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,1,0,0,0,1,0,2020000029,1601,10978160120200029,2020-10-18 00:00:00.000,,,2020000067.0
Yadgir,Narayanapura PS,0030/2020,1,2020,4,2020-04-26 12:00:00.000,2020-04-26 12:01:00.000,2020-04-26 16:00:00.000,26/04/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SOMANAGOUDA BIRADAR   (HC),2142877,,158900127,"IN SIDDAPPA BIRADAR FIELD AT JOGUNDABAVI LIMITS, IN SIDDAPPA BIRADAR FIELD AT JOGUNDABAVI LIMITS",10 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,14,0,14,14,0,2020000030,1601,10978160120200030,2020-06-09 00:00:00.000,,,2020000034.0
Yadgir,Narayanapura PS,0031/2020,1,2020,4,2020-04-27 03:00:00.000,2020-04-27 03:01:00.000,2020-04-28 11:00:00.000,28/04/2020,Non Heinous,False Case,Written,MISSING PERSON,Women,0.0,0.0,IPC 1860 U/s: 00MP ,BABU   (ASI),1223928,,158900171,"FROM COMPLAINANT HOUSE AT KAMALPUR VILLAGE, FROM COMPLAINANT HOUSE AT KAMALPUR VILLAGE",14 KMS TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,0,1,1,0,0,0,0,0,0,0,0,0,2020000031,1601,10978160120200031,,2020-05-15 00:00:00.000,B Report,
Yadgir,Narayanapura PS,0032/2020,1,2020,5,2020-05-01 17:10:00.000,2020-05-01 17:11:00.000,2020-05-01 18:30:00.000,01/05/2020,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0,0.0,"IPC 1860 U/s: 284,273 KARNATAKA EXCISE ACT, 1965 U/s: 34,32 ",BABU   (ASI),1223928,,158900171,"IN FRONT OF KASTURIBAI PALEDAR HOUSE AT NARAYANPUR, IN FRONT OF KASTURIBAI PALEDAR HOUSE AT NARAYANPUR",2 KMS TOWARDS NORTH FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,1,0,0,0,1,0,2020000032,1601,10978160120200032,2020-10-18 00:00:00.000,,,2020000068.0
Yadgir,Narayanapura PS,0033/2020,1,2020,5,2020-05-03 13:00:00.000,2020-05-03 13:01:00.000,2020-05-03 16:00:00.000,03/05/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"AT JOGANDABAVI AREA GOVT LAND, AT JOGANDABAVI AREA GOVT LAND",10 KM TOWARDS NORTH FROM PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,10,0,10,10,1,2020000033,1601,10978160120200033,2020-06-04 00:00:00.000,,,2020000023.0
Yadgir,Narayanapura PS,0034/2020,1,2020,5,2020-05-12 12:00:00.000,2020-05-12 12:01:00.000,2020-05-16 13:30:00.000,16/05/2020,Non Heinous,False Case,Written,RIOTS,Land Disputes,0.0,0.0,"IPC 1860 U/s: 143,147,323,354,504,506,149 ",BABU   (ASI),1223928,,158900171,"IN COMPLAINANT FIELD SURVY NO:5/2 AT JOGUNDABAVI, IN COMPLAINANT FIELD SURVY NO:5/2 AT JOGUNDABAVI",6 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,1,1,0,0,0,0,18,0,0,0,0,0,2020000034,1601,10978160120200034,,2020-07-24 00:00:00.000,B Report,
Yadgir,Narayanapura PS,0035/2020,1,2020,5,2020-05-21 10:00:00.000,2020-05-21 10:01:00.000,2020-05-23 20:30:00.000,23/05/2020,Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0,0.0,"IPC 1860 U/s: 279,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187,181 ",CHIKKANNAVAR M B   (PI),1666582,,43400018,"NEAR KOTEGUDDA, Npur-Hunsagi On Road, NEAR KOTEGUDDA, Npur-Hunsagi On Road",4KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,2,0,0,0,0,0,0,1,0,1,2,0,2020000035,1601,10978160120200035,2020-06-20 00:00:00.000,,,2020000028.0
Yadgir,Narayanapura PS,0036/2020,1,2020,5,2020-05-22 22:00:00.000,2020-05-22 22:01:00.000,2020-05-26 17:00:00.000,26/05/2020,Non Heinous,Pending Trial,Written,RIOTS,Due To Village Disputes,0.0,0.0,"IPC 1860 U/s: 143,147,323,354,354(A),504,506,149 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN FRONT OF COMPLAINANT HOUSE AT DEVARAGADDI VILL, IN FRONT OF COMPLAINANT HOUSE AT DEVARAGADDI VILL",16 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,1,1,0,0,0,0,5,1,0,1,5,0,2020000036,1601,10978160120200036,2020-11-08 00:00:00.000,,,2021000010.0
Yadgir,Narayanapura PS,0037/2020,1,2020,5,2020-05-21 21:45:00.000,2020-05-21 21:46:00.000,2020-05-28 10:30:00.000,28/05/2020,Non Heinous,Pending Trial,Written,RIOTS,Due To Village Disputes,0.0,0.0,"IPC 1860 U/s: 143,147,148,323,324,354,504,506,149 ",BABU   (ASI),1223928,,158900171,"IN FRONT OF ACCUSEDS HOUSE AT DEVARAGADDI VILLAGE, IN FRONT OF ACCUSEDS HOUSE AT DEVARAGADDI VILLAGE",16 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,1,1,0,0,0,0,7,6,0,6,7,0,2020000037,1601,10978160120200037,2020-09-03 00:00:00.000,,,2020000057.0
Yadgir,Narayanapura PS,0038/2020,1,2020,6,2020-06-02 10:15:00.000,2020-06-02 10:16:00.000,2020-06-02 19:00:00.000,02/06/2020,Heinous,Pending Trial,Oral,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,0.0,0.0,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 279,337,338,304A INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,180,181 ",CHIKKANNAVAR M B   (PI),1666582,,43400018,"NEAR BCM HOSTEL HUNSGI-Npur ROAD AT NARAYANPUR, NEAR BCM HOSTEL HUNSGI-Npur ROAD AT NARAYANPUR",1 KMS TOWARDS NORTH FROM THE PS,ARIA,NARAYANAPUR,1,1,0,0,0,0,4,0,0,0,3,0,2020000039,1601,10978160120200038,2020-08-05 00:00:00.000,,,2020000038.0
Yadgir,Narayanapura PS,0039/2020,1,2020,6,2020-06-05 13:30:00.000,2020-06-05 13:31:00.000,2020-06-05 17:00:00.000,05/06/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"NEAR MOUNESHWAR CAMP ON KANAKA CHOUK ON ROAD Npur, NEAR MOUNESHWAR CAMP ON KANAKA CHOUK ON ROAD Npur",1 KMS TOWARDS NORTH FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,0,1,0,1,1,1,2020000040,1601,10978160120200039,2020-06-06 00:00:00.000,,,2020000044.0
Yadgir,Narayanapura PS,0040/2020,1,2020,6,2020-06-08 18:30:00.000,2020-06-08 18:31:00.000,2020-06-09 18:00:00.000,09/06/2020,Non Heinous,Pending Trial,Written,CASES OF HURT,Simple Hurt ,0.0,0.0,"IPC 1860 U/s: 323,324,504,506,34 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN FRONT OF COMPLAINANT HOUSE AT LAXMANAKERI TANDA, IN FRONT OF COMPLAINANT HOUSE AT LAXMANAKERI TANDA",4 KMS TOWARDS EAST FROM THE PS,BEAT1,BASARIGIDAD TANDA,1,0,0,0,0,0,4,2,2,4,4,0,2020000041,1601,10978160120200040,2020-07-12 00:00:00.000,,,2020000037.0
Yadgir,Narayanapura PS,0041/2020,1,2020,6,2020-06-07 03:30:00.000,2020-06-07 03:31:00.000,2020-06-11 12:00:00.000,11/06/2020,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0,0.0,IPC 1860 U/s: 279 ,SIDDESHWAR  GERADE (PSI),2767756,,69900009,"HAGARATGI-BILEBAVI ON ROAD NEAR DHARMANNA FIELD, HAGARATGI-BILEBAVI ON ROAD NEAR DHARMANNA FIELD",27 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,0,0,0,0,0,0,1,1,0,1,1,1,2020000042,1601,10978160120200041,2020-07-11 00:00:00.000,,,2020000030.0
Yadgir,Narayanapura PS,0042/2020,1,2020,6,2020-04-13 19:30:00.000,2020-04-13 19:31:00.000,2020-06-17 18:00:00.000,17/06/2020,Non Heinous,Pending Trial,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,0.0,0.0,"IPC 1860 U/s: 279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"HORATTI AREA ON HORATTI BRIDGE, HORATTI AREA ON HORATTI BRIDGE",22 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,0,0,0,0,0,0,1,1,0,1,1,0,2020000043,1601,10978160120200042,2020-07-11 00:00:00.000,,,2020000040.0
Yadgir,Narayanapura PS,0043/2020,1,2020,6,2020-06-19 20:30:00.000,2020-06-19 20:31:00.000,2020-06-20 18:30:00.000,20/06/2020,Non Heinous,Pending Trial,Written,MOLESTATION,Private Place,0.0,0.0,"IPC 1860 U/s: 323,324,354,504,506,34 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN COMPLAINANT HOUSE AT MARNAL VILLAGE, IN COMPLAINANT HOUSE AT MARNAL VILLAGE",14 KMS TOWARDS NORTH FROM THE PS,BEAT3,YARAKIHAL,1,1,0,0,0,0,2,0,1,1,2,0,2020000045,1601,10978160120200043,2020-08-15 00:00:00.000,,,2020000050.0
Yadgir,Narayanapura PS,0044/2020,1,2020,6,2020-06-21 09:00:00.000,2020-06-21 09:01:00.000,2020-06-21 13:00:00.000,21/06/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SANGAPPA   (HC),1962943,,158900093,"IN FRONT OF GOVT SCHOOL AT-BASARAGIDAD TANDA, IN FRONT OF GOVT SCHOOL AT-BASARAGIDAD TANDA",8 KA TOWARDS  NORTH FROM PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,6,0,6,6,6,2020000046,1601,10978160120200044,2020-06-22 00:00:00.000,,,2020000031.0
Yadgir,Narayanapura PS,0045/2020,1,2020,6,2020-06-22 14:30:00.000,2020-06-22 14:31:00.000,2020-06-22 18:30:00.000,22/06/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"NEAR VALMIKI CHOWK AT NARAYANPUR VILLAGE, NEAR VALMIKI CHOWK AT NARAYANPUR VILLAGE",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,0,1,0,1,1,1,2020000047,1601,10978160120200045,2020-06-23 00:00:00.000,,,2020000035.0
Yadgir,Narayanapura PS,0046/2020,1,2020,6,2020-06-25 07:00:00.000,2020-06-25 07:01:00.000,2020-06-25 08:20:00.000,25/06/2020,Non Heinous,Pending Trial,Sue-moto by Police,THEFT,Of Sand,0.0,0.0,IPC 1860 U/s: 379 ,SIDDESHWAR  GERADE (PSI),2767756,,69900009,"LINGSURU-NARAYANPUR ON ROAD NEAR DEVARGADDI CROSS, LINGSURU-NARAYANPUR ON ROAD NEAR DEVARGADDI CROSS",8 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,2,0,0,0,2,0,2020000049,1601,10978160120200046,2020-08-14 00:00:00.000,,,2020000041.0
Yadgir,Narayanapura PS,0047/2020,1,2020,7,2020-07-04 10:00:00.000,2020-07-04 10:01:00.000,2020-07-05 15:00:00.000,05/07/2020,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,0.0,0.0,"IPC 1860 U/s: 323,498A,504,506,34 ",SOMANAGOUDA BIRADAR   (HC),2142877,,158900127,"IN FRONT OF COMPLAINANT HOUSE AT MADALINGANAL VILL, IN FRONT OF COMPLAINANT HOUSE AT MADALINGANAL VILL",18 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,0,1,0,0,0,0,2,0,0,0,2,0,2020000052,1601,10978160120200047,2020-08-19 00:00:00.000,,,2020000043.0
Yadgir,Narayanapura PS,0048/2020,1,2020,7,2020-07-07 08:15:00.000,2020-07-07 08:16:00.000,2020-07-07 10:00:00.000,07/07/2020,Non Heinous,Pending Trial,Sue-moto by Police,THEFT,Of Sand,0.0,0.0,IPC 1860 U/s: 379 ,SIDDESHWAR  GERADE (PSI),2767756,,69900009,"NARAYANPUR-LINGASUR ON ROAD, NEAR DEVARGADDI CROSS, NARAYANPUR-LINGASUR ON ROAD, NEAR DEVARGADDI CROSS",8 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,2,0,0,0,2,0,2020000053,1601,10978160120200048,2020-08-14 00:00:00.000,,,2020000052.0
Yadgir,Narayanapura PS,0049/2020,1,2020,7,2020-07-04 10:00:00.000,2020-07-04 10:01:00.000,2020-07-11 18:00:00.000,11/07/2020,Non Heinous,Pending Trial,Written,CRUELTY BY HUSBAND,Husband And Relative(S) In Law ,0.0,0.0,"IPC 1860 U/s: 143,147,323,498A,504,506,149 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN FRONT OF ACCUSEDS HOME AT KOTEGUDDA VILLAGE, IN FRONT OF ACCUSEDS HOME AT KOTEGUDDA VILLAGE",4 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,1,0,0,0,0,5,3,2,5,5,0,2020000058,1601,10978160120200049,2020-09-01 00:00:00.000,,,2021000001.0
Yadgir,Narayanapura PS,0050/2020,1,2020,7,2020-07-13 10:00:00.000,2020-07-13 10:01:00.000,2020-07-13 17:00:00.000,13/07/2020,Non Heinous,Pending Trial,Written,CASES OF HURT,Simple Hurt ,0.0,0.0,"IPC 1860 U/s: 323,324,504,506,34 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN COMPLAINANT FIELD SURVY NO:130/1 YANNIWADAGERA, IN COMPLAINANT FIELD SURVY NO:130/1 YANNIWADAGERA",15 KMS TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,1,0,0,0,0,0,2,2,0,2,2,0,2020000059,1601,10978160120200050,2020-10-15 00:00:00.000,,,2021000012.0
Yadgir,Narayanapura PS,0051/2020,1,2020,7,2020-07-22 07:30:00.000,2020-07-22 07:31:00.000,2020-07-22 08:50:00.000,22/07/2020,Non Heinous,Pending Trial,Sue-moto by Police,THEFT,Of Sand,0.0,0.0,IPC 1860 U/s: 379 ,SIDDESHWAR  GERADE (PSI),2767756,,69900009,"LINGASURU-NARAYANPUR ON ROAD NEAR DEVARGADDI CROSS, LINGASURU-NARAYANPUR ON ROAD NEAR DEVARGADDI CROSS",8 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,2,0,0,0,2,0,2020000060,1601,10978160120200051,2020-08-15 00:00:00.000,,,2020000053.0
Yadgir,Narayanapura PS,0052/2020,1,2020,7,2019-12-25 16:30:00.000,2019-12-25 16:31:00.000,2020-07-23 20:30:00.000,23/07/2020,Non Heinous,Pending Trial,Written,CRIMINAL BREACH OF TRUST,Criminal Breach Of Trust,0.0,0.0,"IPC 1860 U/s: 409,406,403 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"GOVT HIGH SCHOOL HAGARATAGI, GOVT HIGH SCHOOL HAGARATAGI",25 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,0,0,1,1,0,0,1,0,0,0,1,0,2020000061,1601,10978160120200052,2021-03-28 00:00:00.000,,,2021000033.0
Yadgir,Narayanapura PS,0053/2020,1,2020,7,2020-06-28 11:00:00.000,2020-06-28 11:01:00.000,2020-07-26 12:30:00.000,26/07/2020,Non Heinous,False Case,Written,CRIMINAL INTIMIDATION,Criminal Intimidation,0.0,0.0,"IPC 1860 U/s: 341,504,506,34 ",BABU   (ASI),1223928,,158900171,"IN FRONT OF JUMMANNA DEVARA KATTE AT YENNIWADAGERA, IN FRONT OF JUMMANNA DEVARA KATTE AT YENNIWADAGERA",15 KMS TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,1,0,0,0,0,0,3,0,0,0,0,0,2020000064,1601,10978160120200053,,2020-09-22 00:00:00.000,B Report,
Yadgir,Narayanapura PS,0054/2020,1,2020,7,2020-07-26 11:55:00.000,2020-07-26 11:56:00.000,2020-07-26 13:30:00.000,26/07/2020,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0,0.0,"KARNATAKA EXCISE ACT, 1965 U/s: 15(A),32(3) ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN FRONT OF ACCUSED HOME AT DEVARGADDI VILLAGE, IN FRONT OF ACCUSED HOME AT DEVARGADDI VILLAGE",8 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,1,0,1,1,1,1,2020000065,1601,10978160120200054,2020-10-18 00:00:00.000,,,2020000069.0
Yadgir,Narayanapura PS,0055/2020,1,2020,7,2020-07-26 16:10:00.000,2020-07-26 16:11:00.000,2020-07-26 17:45:00.000,26/07/2020,Non Heinous,Pending Trial,Sue-moto by Police,Karnataka State Local Act,Karnataka Excise Act 1965,0.0,0.0,"KARNATAKA EXCISE ACT, 1965 U/s: 32(3),15(A) ",BABU   (ASI),1223928,,158900171,"IN FRONT OF ACCUSED HOUSE AT DEVARAGADDI VILLAGE, IN FRONT OF ACCUSED HOUSE AT DEVARAGADDI VILLAGE",8 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,1,1,0,1,1,1,2020000066,1601,10978160120200055,2020-10-18 00:00:00.000,,,2020000070.0
Yadgir,Narayanapura PS,0056/2020,1,2020,7,2020-07-27 09:30:00.000,2020-07-27 09:31:00.000,2020-07-27 13:00:00.000,27/07/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",DODDANAGOUDA   (HC),1967378,,158900479,"NEAR YALLALINGA MATHA AT NARAYANPUR VILLAGE`, NEAR YALLALINGA MATHA AT NARAYANPUR VILLAGE`",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,0,1,0,1,1,1,2020000067,1601,10978160120200056,2020-07-28 00:00:00.000,,,2020000032.0
Yadgir,Narayanapura PS,0057/2020,1,2020,7,2020-07-30 09:15:00.000,2020-07-30 09:16:00.000,2020-07-30 13:00:00.000,30/07/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"BACK SIDE OF GOVT PRIMARY SCHOOL SANNA CHAPI TANDA, BACK SIDE OF GOVT PRIMARY SCHOOL SANNA CHAPI TANDA",9 KMS TOWARDS WEST FROM THE PS,BEAT3,YARAKIHAL,0,0,0,0,0,0,0,4,0,4,4,0,2020000068,1601,10978160120200057,2020-07-31 00:00:00.000,,,2020000033.0
Yadgir,Narayanapura PS,0058/2020,1,2020,8,2020-08-01 14:45:00.000,2020-08-01 14:46:00.000,2020-08-01 18:30:00.000,01/08/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN FRONT OF DHARMALINGESHWAR TEMPLE AT HAGARATAGI, IN FRONT OF DHARMALINGESHWAR TEMPLE AT HAGARATAGI",20 KMS TOWARDS NORTH FROM THE PS,BEAT2,HAGARATGI,0,0,0,0,0,0,0,6,0,6,6,0,2020000069,1601,10978160120200058,2020-08-02 00:00:00.000,,,2020000055.0
Yadgir,Narayanapura PS,0059/2020,1,2020,8,2020-08-05 13:00:00.000,2020-08-05 13:01:00.000,2020-08-05 17:00:00.000,05/08/2020,Non Heinous,Pending Trial,Written,CASES OF HURT,Simple Hurt ,0.0,0.0,"IPC 1860 U/s: 323,324,504,506,34,326 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"narayanpur school on steps, narayanpur school on steps",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,1,0,0,0,0,0,3,3,0,3,3,0,2020000070,1601,10978160120200059,2020-09-04 00:00:00.000,,,2020000071.0
Yadgir,Narayanapura PS,0060/2020,1,2020,8,2020-08-20 12:00:00.000,2020-08-20 12:01:00.000,2020-08-20 15:30:00.000,20/08/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",PRAKASH.S.M   (HC),1965763,,158900225,"IN FRONT OF GADDEMMADEVI KATTE AT MELINAGADDI VILL, IN FRONT OF GADDEMMADEVI KATTE AT MELINAGADDI VILL",12 KMS TOWARDS SOUTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,1,0,1,1,1,2020000071,1601,10978160120200060,2020-08-21 00:00:00.000,,,2020000039.0
Yadgir,Narayanapura PS,0061/2020,1,2020,8,2020-08-16 22:00:00.000,2020-08-17 03:00:00.000,2020-08-20 18:30:00.000,20/08/2020,Non Heinous,Traced,Written,MISSING PERSON,Women,0.0,0.0,IPC 1860 U/s: 00MP ,SIDDESHWAR  GERADE (PSI),2767756,,69900009,"FROM COMPLAINANT HOUSE  AT MARANAL VILLAGE, FROM COMPLAINANT HOUSE  AT MARANAL VILLAGE",16 KMS TOWARDS NORTH FROM THE PW,BEAT3,YARAKIHAL,0,1,1,0,0,0,0,0,0,0,0,0,2020000072,1601,10978160120200061,,,,
Yadgir,Narayanapura PS,0062/2020,1,2020,8,2020-08-26 11:06:00.000,2020-08-26 11:07:00.000,2020-08-27 15:00:00.000,27/08/2020,Non Heinous,Pending Trial,Written,CRIMINAL INTIMIDATION,Criminal Intimidation,0.0,0.0,"IPC 1860 U/s: 505(2),504 ",SIDDESHWAR  GERADE (PSI),2767756,,69900009,"IN NARAYANPUR VILLAGE, IN NARAYANPUR VILLAGE",1 KM TOWARDS EAST FROM THE PS,ARIA,NARAYANAPUR,1,0,0,0,0,0,1,1,0,1,1,0,2020000074,1601,10978160120200062,2021-06-11 00:00:00.000,,,2021000034.0
Yadgir,Narayanapura PS,0063/2020,1,2020,9,2020-09-02 11:00:00.000,2020-09-02 11:01:00.000,2020-09-02 14:30:00.000,02/09/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Street Gambling (87),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",SOMANAGOUDA BIRADAR   (HC),2142877,,158900127,"IN FRONT OF HANUMAN TEMPLE AT JOGUNDABAVI VILLAGE, IN FRONT OF HANUMAN TEMPLE AT JOGUNDABAVI VILLAGE",06 KMS TOWARDS NORTH FROM THE PS,BEAT1,BASARIGIDAD TANDA,0,0,0,0,0,0,0,6,0,6,6,6,2020000075,1601,10978160120200063,2020-09-04 00:00:00.000,,,2020000058.0
Yadgir,Narayanapura PS,0064/2020,1,2020,9,2020-09-08 12:00:00.000,2020-09-08 12:01:00.000,2020-09-08 16:00:00.000,08/09/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",SANGAPPA   (HC),1962943,,158900093,"NEAR Dr AMBEDKAR CHOUK AT NARAYANPUR VILLAGE, NEAR Dr AMBEDKAR CHOUK AT NARAYANPUR VILLAGE",1 KM TOWARDS NORTH FROM THE PS,ARIA,NARAYANAPUR,0,0,0,0,0,0,2,2,0,2,2,2,2020000076,1601,10978160120200064,2020-09-09 00:00:00.000,,,2020000060.0
Yadgir,Narayanapura PS,0065/2020,1,2020,9,2020-09-25 12:30:00.000,2020-09-25 12:31:00.000,2020-09-25 18:30:00.000,25/09/2020,Non Heinous,Pending Trial,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),0.0,0.0,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",SOMANAGOUDA BIRADAR   (HC),2142877,,158900127,"MARANAL TANDA NEAR KARNATAKA RAKXANA VEDIKE, MARANAL TANDA NEAR KARNATAKA RAKXANA VEDIKE",15 KM TOWARDS NORTH FROM PS,BEAT3,YARAKIHAL,0,0,0,0,0,0,0,1,0,1,1,1,2020000080,1601,10978160120200065,2020-09-25 00:00:00.000,,,2020000061.0
